date,diff
1/4/18,-0.00040472104416888754
1/5/18,0.057648603131383425
1/6/18,0.0036532841742191735
1/7/18,-0.004113005431590544
1/8/18,-0.050692168902431334
1/9/18,-0.0159843740783856
1/10/18,-0.008248638113215634
1/11/18,-0.03574265022963008
1/12/18,0.019670161223054983
1/13/18,-0.0038153599950314643
1/14/18,0.0019395844487792857
1/15/18,0.004964877322364281
1/16/18,-0.014434236386781762
1/17/18,-0.08608644485512507
1/18/18,0.008835183008187641
1/19/18,-0.006580168884848803
1/20/18,0.06405583651802704
1/21/18,-0.05140114338076529
1/22/18,0.00030911811553480106
1/23/18,-0.011092908145380775
1/24/18,0.0022846000413245804
1/25/18,0.004205080425059293
1/26/18,-0.0164018164792763
1/27/18,0.021433214781516163
1/28/18,-0.00353423645621298
1/29/18,-0.00838982218450468
1/30/18,-0.04178743909412219
1/31/18,-0.004351928380933678
2/1/18,-0.04532742621602459
2/2/18,-0.00875887331492553
2/3/18,-0.0024055737842210156
2/4/18,-0.02276441414314867
2/5/18,-0.0893318432527801
2/6/18,0.005467663771062892
2/7/18,0.06803415960941406
2/8/18,0.007472711324373549
2/9/18,0.0002393777001086228
2/10/18,0.003922009274937022
2/11/18,0.0012290448127636466
2/12/18,-0.01457896181747742
2/13/18,0.027618730665635027
2/14/18,0.035711566621535074
2/15/18,0.0063279195286356504
2/16/18,0.029062560171039475
2/17/18,0.02962132616086688
2/18/18,0.009659145176420303
2/19/18,0.0009835651019320935
2/20/18,0.01078687843492343
2/21/18,-0.005541351166607811
2/22/18,-0.054001190856167725
2/23/18,0.00998806072109737
2/24/18,0.0003922872265302857
2/25/18,-0.020757281865074972
2/26/18,0.028262558375186764
2/27/18,-0.0012247684352075794
2/28/18,0.00212869453090736
3/1/18,0.025977261461116008
3/2/18,-0.003098266036823283
3/3/18,0.01544825745877354
3/4/18,0.003940213677612547
3/5/18,0.003279823183850006
3/6/18,-0.029391613306483322
3/7/18,-0.026844178357384507
3/8/18,-0.008565354254257418
3/9/18,-0.038002407696925644
3/10/18,-0.016719830324216645
3/11/18,0.0015548336084192371
3/12/18,0.019612769022562926
3/13/18,-0.0013330579346093607
3/14/18,-5.5033318296704437e-05
3/15/18,-0.03948039493434319
3/16/18,0.008860809256640234
3/17/18,-0.012001824664368499
3/18/18,-0.006670405872656104
3/19/18,0.012603717441105555
3/20/18,0.009882189346265946
3/21/18,0.016930828913449325
3/22/18,-0.012673820223531695
3/23/18,0.001743669351133903
3/24/18,-0.0031467045119506487
3/25/18,-0.002266103176169487
3/26/18,-0.008105417706521845
3/27/18,-0.030949166992503496
3/28/18,0.0046173399677931215
3/29/18,-0.0005333492914609828
3/30/18,-0.06265223231384764
3/31/18,0.003328305395696951
4/1/18,0.0001302284905300155
4/2/18,0.006109716920509545
4/3/18,0.022527233155830828
4/4/18,0.0009393135538684483
4/5/18,-0.03658428505438582
4/6/18,-0.014399776902143113
4/7/18,0.0020210272199303603
4/8/18,0.024372135835299957
4/9/18,-0.020164419364670838
4/10/18,0.005484388077044766
4/11/18,0.008987122616218812
4/12/18,0.05425120862811639
4/13/18,0.005149935900937486
4/14/18,0.0051671934795640695
4/15/18,0.016137471100905465
4/16/18,0.0014218440939055554
4/17/18,-0.025251793097786912
4/18/18,0.014577792425170433
4/19/18,0.0005858972938654894
4/20/18,0.034537888431871444
4/21/18,-0.002238541217286727
4/22/18,0.006042532557058333
4/23/18,0.0001585856906358707
4/24/18,0.02921610219229942
4/25/18,0.004636821730925611
4/26/18,-0.01835628552348778
4/27/18,-0.011795646770601298
4/28/18,-0.003959280126659248
4/29/18,0.01929996679604118
4/30/18,-0.0034900826265511498
5/1/18,-0.0009399991915319816
5/2/18,-0.0008527345161843947
5/3/18,0.019245984622554335
5/4/18,0.005109739092866494
5/5/18,0.0022187792496892733
5/6/18,-0.0077401555370011366
5/7/18,5.879058884472599e-05
5/8/18,-0.018555008809130413
5/9/18,0.004374825088138579
5/10/18,-0.0005440993175036546
5/11/18,-0.04114567919571588
5/12/18,0.0007971440389820117
5/13/18,-0.0010673804892622485
5/14/18,0.00956741010420803
5/15/18,-0.007114474469239518
5/16/18,-0.0020662026176827553
5/17/18,-0.019124818556721213
5/18/18,0.007117171221085794
5/19/18,-5.139069743087532e-05
5/20/18,0.013918473438726764
5/21/18,-0.006265319983919326
5/22/18,0.0005731430367825752
5/23/18,-0.045828011259642754
5/24/18,0.0006004292523380528
5/25/18,0.0006072429380683531
5/26/18,-0.013616570602815958
5/27/18,0.0011177761826632882
5/28/18,-0.0010200997348501772
5/29/18,0.006765864340158245
5/30/18,-0.004357919359971429
5/31/18,7.790897783621631e-05
6/1/18,0.008640072982523783
6/2/18,0.0062941114678118915
6/3/18,-0.0004550695442984143
6/4/18,-0.00785366122656761
6/5/18,0.006633999818698388
6/6/18,0.00021139300557893037
6/7/18,0.003227852699659639
6/8/18,-0.003186625912305896
6/9/18,-0.00026300675427437525
6/10/18,-0.05067037400351815
6/11/18,0.006285221197364965
6/12/18,0.000229329598349981
6/13/18,-0.03712338780860858
6/14/18,0.02220505736431555
6/15/18,-0.000627904599506568
6/16/18,-0.00845590656191808
6/17/18,-0.003013733337973612
6/18/18,-0.0012528530597935017
6/19/18,0.019190395001500438
6/20/18,-0.0014387476211323857
6/21/18,0.0029722160758716143
6/22/18,-0.02841978806211065
6/23/18,-0.013298287674438747
6/24/18,0.002035601274364307
6/25/18,0.002875277512246033
6/26/18,0.0004994544711371951
6/27/18,-0.008543313352483928
6/28/18,0.000742684628264545
6/29/18,-0.01439952056836713
6/30/18,0.02252721731792562
7/1/18,0.010444100148282232
7/2/18,0.00617690440982388
7/3/18,0.010639924032258996
7/4/18,-0.0021781465927763755
7/5/18,0.0006639474689409397
7/6/18,-0.0031595866067548606
7/7/18,0.0025610093685455304
7/8/18,0.010365215428456143
7/9/18,-0.00190242070260771
7/10/18,-0.013996489339639595
7/11/18,-0.008992638524748742
7/12/18,0.0017545500182536422
7/13/18,-0.010907951268160243
7/14/18,-0.00023357661294642895
7/15/18,0.0005452222262762874
7/16/18,0.01807440584224196
7/17/18,0.02307728958520361
7/18/18,0.027656084542303727
7/19/18,0.0044133030299922105
7/20/18,0.001854038277601333
7/21/18,-0.005474999990787488
7/22/18,0.006831891577876892
7/23/18,0.013688380385808774
7/24/18,0.0014217615273448558
7/25/18,0.029173712280504915
7/26/18,-0.003373285781029356
7/27/18,-0.013331876218693584
7/28/18,0.013062723388796993
7/29/18,0.0012767613901889519
7/30/18,0.0007702990639417706
7/31/18,-0.016370174399295667
8/1/18,-0.019403978149467704
8/2/18,0.0021076372552846223
8/3/18,-0.012344614060980863
8/4/18,-0.008704411238016796
8/5/18,-0.014407041826829392
8/6/18,-0.001439494887171211
8/7/18,0.0003375907896590036
8/8/18,-0.017440539269649946
8/9/18,-0.021293962530599675
8/10/18,-1.8863256310730492e-05
8/11/18,-0.017847238504880014
8/12/18,0.012012437177610469
8/13/18,0.0024660472408419842
8/14/18,-0.006545288359899981
8/15/18,0.007611871980520046
8/16/18,-0.0013705469401164017
8/17/18,-0.002050734161553436
8/18/18,0.008446083185146502
8/19/18,-0.0022090555279046242
8/20/18,0.005560160453419893
8/21/18,-0.005751250768763594
8/22/18,0.011646366017183496
8/23/18,-0.014824725810130168
8/24/18,0.012733609615787067
8/25/18,0.011512606578218954
8/26/18,0.0012160247033206062
8/27/18,-0.0012265649290199576
8/28/18,0.017778677605063464
8/29/18,0.004821694543768906
8/30/18,-0.009022158102621969
8/31/18,0.00307643700437632
9/1/18,0.0022851347559824653
9/2/18,0.013952683079892392
9/3/18,0.0007790871829800317
9/4/18,0.00024700077392791897
9/5/18,-0.009183365252313447
9/6/18,-0.04362514431163245
9/7/18,0.004560967298760765
9/8/18,-0.009118890689301384
9/9/18,-0.0054701718428789015
9/10/18,-0.0031510052986654102
9/11/18,0.003834058831943654
9/12/18,-0.0016020427840968132
9/13/18,0.003647126783182575
9/14/18,0.011718779834790194
9/15/18,0.0013072831026708087
9/16/18,0.000248766864044736
9/17/18,-0.00818601976072797
9/18/18,-0.0071124545099330305
9/19/18,0.0031446545266939907
9/20/18,0.00518484203064995
9/21/18,0.016687451286537147
9/22/18,0.005572117726472481
9/23/18,-0.0029460336064150994
9/24/18,-0.004628755685704533
9/25/18,-0.0036690239397749735
9/26/18,-0.0076411190276304275
9/27/18,0.004464845968406905
9/28/18,0.009894300216193752
9/29/18,-0.008898830429289184
9/30/18,0.002819230120350902
10/1/18,0.0011765026325440964
10/2/18,-0.003189779432265727
10/3/18,-0.0061473942055068065
10/4/18,0.0008936239844299365
10/5/18,0.005644533687599207
10/6/18,0.0008545507774120331
10/7/18,-0.0005194105320147635
10/8/18,0.002959419711385358
10/9/18,0.00020625108917737833
10/10/18,0.00033687427149597937
10/11/18,-0.02552192539929976
10/12/18,0.000825943814997121
10/13/18,-0.0009396528344933763
10/14/18,0.0036276227297626917
10/15/18,0.010433708160391575
10/16/18,0.009756479450019562
10/17/18,-0.00019048713544966844
10/18/18,-0.001862989287720218
10/19/18,-0.00388086971596735
10/20/18,-0.0013888527585534938
10/21/18,0.002853573817153343
10/22/18,-0.0017870784558962072
10/23/18,-0.0015620457991309955
10/24/18,0.0017976638665873068
10/25/18,-0.0012389253112781162
10/26/18,-0.001073157884216247
10/27/18,-0.0005259885653843277
10/28/18,-0.000585248388743409
10/29/18,-0.0050426331953845605
10/30/18,-0.005010577734959387
10/31/18,-0.0005401780952483115
11/1/18,0.0027939468156916725
11/2/18,0.003097286365828289
11/3/18,0.00018664757402708787
11/4/18,9.875763113065261e-05
11/5/18,0.003052987697741205
11/6/18,5.363440594674529e-05
11/7/18,0.006762607638147511
11/8/18,-0.0035035944516055295
11/9/18,-0.0027728951756147424
11/10/18,-0.003106527698808925
11/11/18,-0.001411586435343004
11/12/18,0.002055635693301472
11/13/18,-0.0024783380266266697
11/14/18,-0.013561896931042483
11/15/18,-0.03053930829298057
11/16/18,-0.01228623334503931
11/17/18,-0.0029550893753889085
11/18/18,0.0011078452774886394
11/19/18,-0.021446593769770317
11/20/18,-0.05509876184970208
11/21/18,-0.017062231439540554
11/22/18,0.005458789710165668
11/23/18,-0.02348609503282395
11/24/18,0.004376163145514145
11/25/18,-0.05632425204675995
11/26/18,0.010883100244483135
11/27/18,-0.014322604487237545
11/28/18,0.034126637533727244
11/29/18,0.016645574597926593
11/30/18,0.001523814532692569
12/1/18,-0.016761546885162737
12/2/18,0.005323076370754354
12/3/18,-0.00281719384348067
12/4/18,-0.019204348422846795
12/5/18,-0.011457402160627073
12/6/18,-0.012952024506553084
12/7/18,-0.0412503395841366
12/8/18,0.003770563088401957
12/9/18,0.0023098544531801046
12/10/18,0.008751389492180905
12/11/18,-0.012219526971136485
12/12/18,-0.00240361913229048
12/13/18,-6.596595040786468e-05
12/14/18,-0.016683339187370638
12/15/18,-0.004789249336857093
12/16/18,0.0038429171511920046
12/17/18,0.015795507913467066
12/18/18,0.020520002886034838
12/19/18,0.029674089200144138
12/20/18,0.019492254656405805
12/21/18,0.016301427541785873
12/22/18,-0.02421061419805337
12/23/18,0.012748357960943313
12/24/18,-0.0034979488100312928
12/25/18,-0.020168239598765236
12/26/18,0.0013074640975809793
12/27/18,0.002584275449368789
12/28/18,-0.011933943653482881
12/29/18,0.01910575681687332
12/30/18,-0.01604775766766542
12/31/18,0.002433490879975686
1/1/19,-0.004522036138148611
1/2/19,0.011829235573241448
1/3/19,0.001115591241056535
1/4/19,-0.004877215718055883
1/5/19,0.0038449639694064786
1/6/19,0.007129808816103367
1/7/19,0.012624542621891166
1/8/19,-0.00041374997849663586
1/9/19,0.00020333576391884378
1/10/19,-0.024531156582232594
1/11/19,-0.019373187635848055
1/12/19,1.1414246460450528e-05
1/13/19,-0.005574456903517433
1/14/19,-0.008267622992355506
1/15/19,0.015083650344271504
1/16/19,-0.0042384201300089686
1/17/19,1.90882797466152e-05
1/18/19,0.0013129742228787933
1/19/19,0.0068948862622355556
1/20/19,0.0015806775414635155
1/21/19,-0.0186326966702679
1/22/19,-0.0010302206706982453
1/23/19,0.0057680350481215115
1/24/19,-0.002543699571956548
1/25/19,0.002410510117892173
1/26/19,-0.001025715385392978
1/27/19,-0.00018090317214181084
1/28/19,-0.0026554241322638283
1/29/19,-0.013138213379049635
1/30/19,-0.0034110679364518504
1/31/19,0.006100237542119302
2/1/19,-0.0031642015884840724
2/2/19,0.0038307761192739598
2/3/19,0.003843113374060625
2/4/19,-0.006262915617889053
2/5/19,-0.0004614289328812582
2/6/19,0.0018816115945092804
2/7/19,-0.007790040394383357
2/8/19,-0.0013973130437223702
2/9/19,0.032800142659099585
2/10/19,0.00039128515812736353
2/11/19,0.0025889940041796677
2/12/19,-0.006746287103327031
